title,epicurious_url,found_exact,match_type,n_candidates_seen,pages_visited,stopped_reason
Golden Couscous ,https://www.epicurious.com/recipes/food/views/couscous-with-golden-raisins-pine-nuts-and-green-onions-232567,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Pasta with Grilled Vegetables and Feta ,https://www.epicurious.com/recipes/food/views/pasta-with-grilled-vegetables-and-feta-235351,True,exact_title,12,0,found_on_page_1_exact_title
"Grilled Chorizo, Goat Cheese, and Watercress Pita Pizzas ",https://www.epicurious.com/recipes/food/views/grilled-chorizo-goat-cheese-and-watercress-pita-pizzas-235343,True,exact_title,12,0,found_on_page_1_exact_title
Cucumber Nori Rolls ,https://www.epicurious.com/recipes/food/views/cucumber-nori-rolls-102219,True,exact_title,12,0,found_on_page_1_exact_title
"Turkey, Tomato, Ricotta, and Mozzarella Lasagne ",https://www.epicurious.com/recipes/food/views/turkey-tomato-ricotta-and-mozzarella-lasagne-13474,True,exact_title,12,0,found_on_page_1_exact_title
Tecate Skirt-Steak Tacos ,https://www.epicurious.com/recipes/food/views/tecate-skirt-steak-tacos-56389643,True,exact_title,12,0,found_on_page_1_exact_title
"Herb-Crusted Beef Rib Roast with Potatoes, Carrots, and Pinot Noir Jus ",https://www.epicurious.com/recipes/food/views/herb-crusted-beef-rib-roast-with-potatoes-carrots-and-pinot-noir-jus-51142000,True,exact_title,12,0,found_on_page_1_exact_title
Lemon-Herb Turkey with Lemon-Garlic Gravy ,https://www.epicurious.com/recipes/food/views/lemon-herb-turkey-with-lemon-garlic-gravy-240378,True,exact_title,12,0,found_on_page_1_exact_title
Red-Cooked Pork with Frizzled Ginger ,https://www.epicurious.com/recipes/food/views/red-cooked-pork-with-frizzled-ginger-107593,True,exact_title,12,0,found_on_page_1_exact_title
Italian Sausage Rolls ,https://www.epicurious.com/recipes/food/views/italian-sausage-rolls-2615,True,exact_title,12,0,found_on_page_1_exact_title
"Poached Eggs with Roasted Tomatoes, Mushrooms, and Ham ",https://www.epicurious.com/recipes/food/views/poached-eggs-with-roasted-tomatoes-mushrooms-and-ham-107976,True,exact_title,12,0,found_on_page_1_exact_title
"Gingerbread with Dried Fig, Apricot and Cherry Compote ",https://www.epicurious.com/recipes/food/views/gingerbread-with-dried-fig-apricot-and-cherry-compote-100330,True,exact_title,12,0,found_on_page_1_exact_title
Red-Pepper Mayonnaise ,https://www.epicurious.com/recipes/food/views/red-pepper-mayonnaise-234670,True,exact_title,12,0,found_on_page_1_exact_title
Watermelon Sorbet with Wine Basil Gelée ,https://www.epicurious.com/recipes/food/views/watermelon-sorbet-with-wine-basil-gelee-109666,True,exact_title,12,0,found_on_page_1_exact_title
"Salad of Winter Greens, Walnuts, Roasted Beets and Goat Cheese ",https://www.epicurious.com/recipes/food/views/salad-of-winter-greens-walnuts-roasted-beets-and-goat-cheese-104269,True,exact_title,12,0,found_on_page_1_exact_title
Garlic Roast Pork ,https://www.epicurious.com/recipes/food/views/roast-pork-loin-with-rosemary-and-garlic-51170350,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Orange Angel Food Cake with Caramel Sauce and Tropical-Fruit Compote ,https://www.epicurious.com/recipes/food/views/orange-angel-food-cake-with-caramel-sauce-and-tropical-fruit-compote-352097,True,exact_title,12,0,found_on_page_1_exact_title
"Apple, Goat Cheese, and Honey Tartlets ",https://www.epicurious.com/recipes/food/views/apple-goat-cheese-and-honey-tartlets-240112,True,exact_title,12,0,found_on_page_1_exact_title
"Scallops with Bell Peppers, Tomatoes, Avocado and Mango ",https://www.epicurious.com/recipes/food/views/scallops-with-bell-peppers-tomatoes-avocado-and-mango-5443,True,exact_title,12,0,found_on_page_1_exact_title
Walnut Cake ,https://www.epicurious.com/recipes/food/views/ba-syn-apple-walnut-upside-down-cake,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Roasted Canadian Bacon ,https://www.epicurious.com/recipes/food/views/roasted-canadian-bacon-233969,True,exact_title,12,0,found_on_page_1_exact_title
"Beef, Mushroom, and Broccoli Stir-Fry ",https://www.epicurious.com/recipes/food/views/beef-mushroom-and-broccoli-stir-fry-105590,True,exact_title,12,0,found_on_page_1_exact_title
Nectarine and Mascarpone Tart in Gingersnap Crust ,https://www.epicurious.com/recipes/food/views/nectarine-and-mascarpone-tart-in-gingersnap-crust-106868,True,exact_title,12,0,found_on_page_1_exact_title
Turkey Soup with Orzo and White Beans ,https://www.epicurious.com/recipes/food/views/turkey-soup-with-orzo-and-white-beans-104207,True,exact_title,12,0,found_on_page_1_exact_title
Berry-Yogurt Smoothie ,https://www.epicurious.com/recipes/food/views/berry-yogurt-smoothie-201222,True,exact_title,12,0,found_on_page_1_exact_title
Jalebi ,https://www.epicurious.com/recipes/food/views/ba-syn-jalebi,True,exact_title,12,0,found_on_page_1_exact_title
Mushroom Barley Soup ,https://www.epicurious.com/recipes/food/views/mushroom-barley-soup-51186260,True,exact_title,12,0,found_on_page_1_exact_title
Toasted Pumpkin Seeds ,https://www.epicurious.com/recipes/food/views/ba-syn-toasted-pumpkin-seeds,True,exact_title,11,0,found_on_page_1_exact_title
Ivory Carrot Soup with a Fine Dice of Orange Carrots ,https://www.epicurious.com/recipes/food/views/ivory-carrot-soup-with-a-fine-dice-of-orange-carrots-51153210,True,exact_title,11,0,found_on_page_1_exact_title
Beet and Goat Cheese Tartines ,https://www.epicurious.com/recipes/food/views/beet-and-goat-cheese-tartines-243614,True,exact_title,12,0,found_on_page_1_exact_title
Roasted-Almond Ricotta Pesto with Olives ,https://www.epicurious.com/recipes/food/views/roasted-almond-ricotta-pesto-with-olives-354480,True,exact_title,12,0,found_on_page_1_exact_title
"Black Bean, Sausage, and Sweet Potato Soup ",https://www.epicurious.com/recipes/food/views/black-bean-sausage-and-sweet-potato-soup-13491,True,exact_title,24,1,found_on_page_2_exact_title
"Rice with Summer Squash, Red Peppers, and Roasted Pepitas ",https://www.epicurious.com/recipes/food/views/rice-with-summer-squash-red-peppers-and-roasted-pepitas-353400,True,exact_title,12,0,found_on_page_1_exact_title
Cucumbers in Yogurt ,https://www.epicurious.com/recipes/food/views/cucumbers-in-yogurt-108080,True,exact_title,12,0,found_on_page_1_exact_title
Beef and Green Pepper Stir-Fry ,https://www.epicurious.com/recipes/food/views/beef-and-green-pepper-stir-fry-2029,True,exact_title,12,0,found_on_page_1_exact_title
Hearty Lamb and Vegetable Stew ,https://www.epicurious.com/recipes/food/views/hearty-lamb-and-vegetable-stew-107488,True,exact_title,35,2,found_on_page_3_exact_title
Charred Romaine Greek Salad With Quinoa-Crusted Feta ,https://www.epicurious.com/recipes/food/views/charred-romaine-greek-salad-with-quinoa-crusted-feta-56389585,True,exact_title,12,0,found_on_page_1_exact_title
Island Rum Punch ,https://www.epicurious.com/recipes/food/views/island-rum-punch-201109,True,exact_title,12,0,found_on_page_1_exact_title
Classic Meat Loaf with Roasted Vegetables ,https://www.epicurious.com/recipes/food/views/classic-meat-loaf-with-roasted-vegetables-1199,True,exact_title,12,0,found_on_page_1_exact_title
Chipotle Sauce ,https://www.epicurious.com/recipes/food/views/chipotle-sauce-108064,True,exact_title,12,0,found_on_page_1_exact_title
Butter Pastry Dough ,https://www.epicurious.com/recipes/food/views/butter-pastry-dough-1000,True,exact_title,12,0,found_on_page_1_exact_title
Blueberry Compote ,https://www.epicurious.com/recipes/food/views/blueberry-compote,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Pumpkin Soup ,https://www.epicurious.com/recipes/food/views/spiced-pumpkin-soup-107258,True,exact_title,12,0,found_on_page_1_exact_title
Chipotle Mayonnaise Dip with Carrots ,https://www.epicurious.com/recipes/food/views/chipotle-mayonnaise-dip-with-carrots-12261,True,exact_title,12,0,found_on_page_1_exact_title
Seafood Salad with Fennel and Green Beans ,https://www.epicurious.com/recipes/food/views/seafood-salad-with-fennel-and-green-beans-232312,True,exact_title,12,0,found_on_page_1_exact_title
"Corn, Tomato, and Lobster Salad ",https://www.epicurious.com/recipes/food/views/corn-tomato-and-lobster-salad,True,exact_title,12,0,found_on_page_1_exact_title
New Potatoes Stuffed with Smoked Salmon and Horseradish ,https://www.epicurious.com/recipes/food/views/new-potatoes-stuffed-with-smoked-salmon-and-horseradish-1011,True,exact_title,12,0,found_on_page_1_exact_title
Chilled Zucchini Soup with Lemon-Cumin Shrimp and Cilantro Cream ,https://www.epicurious.com/recipes/food/views/chilled-zucchini-soup-with-lemon-cumin-shrimp-and-cilantro-cream-354300,True,exact_title,12,0,found_on_page_1_exact_title
Mushroom Soup ,https://www.epicurious.com/recipes/food/views/mushroom-soup-231145,True,exact_title,12,0,found_on_page_1_exact_title
Orange and Ginger Mayonnaise ,https://www.epicurious.com/recipes/food/views/orange-and-ginger-mayonnaise-106973,True,exact_title,12,0,found_on_page_1_exact_title
"Tuna, Fresh Mozzarella, and Basil Pizza ",https://www.epicurious.com/recipes/food/views/tuna-fresh-mozzarella-and-basil-pizza-242120,True,exact_title,12,0,found_on_page_1_exact_title
Oatmeal Trail Mix Cookies ,https://www.epicurious.com/recipes/food/views/oatmeal-trail-mix-cookies-13182,True,exact_title,12,0,found_on_page_1_exact_title
"Chicken, Black Bean and Goat Cheese Toastadas ",https://www.epicurious.com/recipes/food/views/chicken-black-bean-and-goat-cheese-toastadas-4498,True,exact_title,12,0,found_on_page_1_exact_title
Coconut Tofu ,https://www.epicurious.com/recipes/food/views/ba-syn-coconut-tofu-stir-fry,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Asian Dumpling Soup ,https://www.epicurious.com/recipes/food/views/asian-dumpling-soup-232979,True,exact_title,12,0,found_on_page_1_exact_title
Milk-Braised Pork ,https://www.epicurious.com/recipes/food/views/milk-braised-pork-100890,True,exact_title,12,0,found_on_page_1_exact_title
Lemon Tart ,https://www.epicurious.com/recipes/food/views/lemon-tart-231349,True,exact_title,12,0,found_on_page_1_exact_title
Parsnip Gnocchi ,https://www.epicurious.com/recipes/food/views/parsnip-gnocchi-888,True,exact_title,12,0,found_on_page_1_exact_title
Baby Bellini ,https://www.epicurious.com/recipes/food/views/baby-bellini-238632,True,exact_title,24,1,found_on_page_2_exact_title
Pasta with Arugula and Plum Tomatoes ,https://www.epicurious.com/recipes/food/views/pasta-with-arugula-and-plum-tomatoes-103787,True,exact_title,12,0,found_on_page_1_exact_title
Vegetarian Mushroom Gravy ,https://www.epicurious.com/recipes/food/views/vegetarian-mushroom-gravy,True,exact_title,12,0,found_on_page_1_exact_title
Cheddar Jalapeño Corn Sticks ,https://www.epicurious.com/recipes/food/views/cheddar-jalapeno-corn-sticks-104644,True,exact_title,12,0,found_on_page_1_exact_title
Frozen Brandy Alexander ,https://www.epicurious.com/recipes/food/views/frozen-brandy-alexander-200745,True,exact_title,12,0,found_on_page_1_exact_title
Classic Shortbread ,https://www.epicurious.com/recipes/food/views/classic-shortbread-236614,True,exact_title,12,0,found_on_page_1_exact_title
Green Goddess Spinach Dip ,https://www.epicurious.com/recipes/food/views/green-goddess-spinach-dip-356111,True,exact_title,12,0,found_on_page_1_exact_title
Hearts of Romaine with Blue Cheese and Caper Dressing ,https://www.epicurious.com/recipes/food/views/hearts-of-romaine-with-blue-cheese-and-caper-dressing-1164,True,exact_title,12,0,found_on_page_1_exact_title
Scrambled Egg Pasta ,https://www.epicurious.com/recipes/food/views/scrambled-egg-pasta-352270,True,exact_title,48,3,found_on_page_4_exact_title
Wild Rice Dressing with Apples and Chestnuts ,https://www.epicurious.com/recipes/food/views/wild-rice-dressing-with-apples-and-chestnuts-236540,True,exact_title,12,0,found_on_page_1_exact_title
Anchovy Toasts ,https://www.epicurious.com/recipes/food/views/anchovy-toasts-13607,True,exact_title,11,0,found_on_page_1_exact_title
Smoked Fish Trio ,https://www.epicurious.com/recipes/food/views/smoked-fish-trio-13605,True,exact_title,12,0,found_on_page_1_exact_title
French Apple-Almond Tart ,https://www.epicurious.com/recipes/food/views/french-apple-almond-tart-4665,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Chicken with Za'atar Stuffing ,https://www.epicurious.com/recipes/food/views/roasted-chicken-with-zaatar-stuffing-362209,True,exact_title,12,0,found_on_page_1_exact_title
Pear Cobbler with Dried Blueberries and Stone-Ground Corn Biscuits ,https://www.epicurious.com/recipes/food/views/pear-cobbler-with-dried-blueberries-and-stone-ground-corn-biscuits-350430,True,exact_title,12,0,found_on_page_1_exact_title
Sweet Potato Bread with Caramel and Aleppo-Spiced Pecans ,https://www.epicurious.com/recipes/food/views/sweet-potato-bread-with-caramel-and-aleppo-spiced-pecans-51249830,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Chicken with Soy-Lime Sauce ,https://www.epicurious.com/recipes/food/views/grilled-chicken-with-soy-lime-sauce-4809,True,exact_title,12,0,found_on_page_1_exact_title
"Butternut Squash, Rosemary, and Blue Cheese Risotto ",https://www.epicurious.com/recipes/food/views/butternut-squash-rosemary-and-blue-cheese-risotto-231601,True,exact_title,12,0,found_on_page_1_exact_title
"Morel, Ham and Brie Omelet ",https://www.epicurious.com/recipes/food/views/morel-ham-and-brie-omelet-1656,True,exact_title,12,0,found_on_page_1_exact_title
Shrimp Cakes with Wasabi Vinaigrette ,https://www.epicurious.com/recipes/food/views/shrimp-cakes-with-wasabi-vinaigrette-107191,True,exact_title,12,0,found_on_page_1_exact_title
Vegetarian Red Pozole with Red Beans ,https://www.epicurious.com/recipes/food/views/vegetarian-red-pozole-with-red-beans-369571,True,exact_title,12,0,found_on_page_1_exact_title
Brook Trout Müllerin ,https://www.epicurious.com/recipes/food/views/brook-trout-mullerin-51208420,True,exact_title,12,0,found_on_page_1_exact_title
Italian Sausage Pasta Salad ,https://www.epicurious.com/recipes/food/views/italian-sausage-pasta-salad-604,True,exact_title,12,0,found_on_page_1_exact_title
Peach and Apple Salsa ,https://www.epicurious.com/recipes/food/views/peach-and-apple-salsa-296,True,exact_title,12,0,found_on_page_1_exact_title
Orange-Almond Lace Cookies ,https://www.epicurious.com/recipes/food/views/orange-almond-lace-cookies-15144,True,exact_title,12,0,found_on_page_1_exact_title
Duck Confit Hash ,https://www.epicurious.com/recipes/food/views/duck-confit-hash-235784,True,exact_title,12,0,found_on_page_1_exact_title
Mango and Coconut Rice Salad ,https://www.epicurious.com/recipes/food/views/mango-and-coconut-rice-salad-365130,True,exact_title,12,0,found_on_page_1_exact_title
Pizza Dough ,https://www.epicurious.com/recipes/food/views/pizza-dough-358471,True,exact_title,12,0,found_on_page_1_exact_title
Hurricane Marilyn's Couscous and Lentil Salad ,https://www.epicurious.com/recipes/food/views/hurricane-marilyns-couscous-and-lentil-salad-14177,True,exact_title,12,0,found_on_page_1_exact_title
Hot Rum Toddy ,https://www.epicurious.com/recipes/food/views/hot-rum-toddy-200218,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Ratatouille Salad with Feta Cheese ,https://www.epicurious.com/recipes/food/views/grilled-ratatouille-salad-with-feta-cheese-103770,True,exact_title,12,0,found_on_page_1_exact_title
Fresh Citrus Compote ,https://www.epicurious.com/recipes/food/views/fresh-citrus-compote-1440,True,exact_title,12,0,found_on_page_1_exact_title
Caldo Tlalpeno ,https://www.epicurious.com/recipes/food/views/caldo-tlalpeno-13156,True,exact_title,24,1,found_on_page_2_exact_title
Chocolate Orange Cheesecake with Orange-Tangerine Glaze ,https://www.epicurious.com/recipes/food/views/chocolate-orange-cheesecake-with-orange-tangerine-glaze-10006,True,exact_title,12,0,found_on_page_1_exact_title
Upside-Down Butterscotch Apple Sour Cream Cake ,https://www.epicurious.com/recipes/food/views/upside-down-butterscotch-apple-sour-cream-cake-234162,True,exact_title,12,0,found_on_page_1_exact_title
Lobster and Stone Crab Enchilado ,https://www.epicurious.com/recipes/food/views/lobster-and-stone-crab-enchilado-234798,True,exact_title,12,0,found_on_page_1_exact_title
Crab and Corn Chowder with Bacon ,https://www.epicurious.com/recipes/food/views/crab-and-corn-chowder-with-bacon-230613,True,exact_title,12,0,found_on_page_1_exact_title
Cream Cheese and Chive Scrambled Eggs ,https://www.epicurious.com/recipes/food/views/cream-cheese-and-chive-scrambled-eggs-13305,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Chicken Wings with Smoked-Paprika Mayonnaise ,https://www.epicurious.com/recipes/food/views/roasted-chicken-wings-with-smoked-paprika-mayonnaise-101929,True,exact_title,12,0,found_on_page_1_exact_title
